품목일련번호,품목명,표시앞,표시뒤,의약품제형,색상,큰제품이미지
202001760,파모텍스정10밀리그램(파모티딘),ET,-,원형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7lFt9NAep
202000703,잔타뉴정,CAMD,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8jUtEiHbS
202000563,발란시드정(탄산수소나트륨),TE1,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N34MmQGGbl
202000397,뉴먼트엠지플러스큐연질캡슐,NUMQ,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N34MmQGG-5
201907177,투엑스비골드100정,2XB,JHS,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MzSGdZk4DQ
202001209,올싹정(알벤다졸),K분할선T,-,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6MwV
201502375,파세몰비타정,P-VITA,분할선,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N5PLuAiUv6
201900244,제로알정(알벤다졸),T분할선n,33,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NAdfG1Cx86
201500644,베로나에스정,CU,-,원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ms70TADWx2
201200715,팩트라민정,NBP,분할선,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mu36oGwMFb
201908441,액티바이정,ATV,BK,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCLDMvf2KF
202001821,벤포에이연질캡슐,BFA,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCLDMvf2M1
202003343,티엔콜연질캡슐,TINC,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCLDMvf2Md
202003344,티엔코프연질캡슐,TINF,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCLDMvf2ND
201908384,유미오틴정(비오틴),JB,분할선,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCLDMvf2hP
201905873,리어스탑캡슐,KBRS,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M-CjqQQRc_
201907633,라니탄큐정,마크NQ,분할선,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl6cJ
202001969,위드풀캡슐,마크,-,장방형,자주,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N67WutczL_
202002183,위모티콘정(파모티딘),마크,F1,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl6ft
202000791,브멜라인장용정(브로멜라인),KMP,B,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7lFt9NAYt
201110516,덱시푸루펜연질캡슐(덱시부프로펜),YDP,-,타원형,노랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NDXmGS9fJO
200702038,배탈렌캡슐,HIPBTL,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ml0cyo02BO
201805194,엘디오스캡슐(에르도스테인),DIDERD,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DWo3
201901304,펜실연질캡슐,D-WPC,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DXF8
201903071,엘도씽캡슐(에르도스테인),EDTDWB,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DXFc
201900178,서울아스피린장용정,마크,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ml0cyo02I0
201908082,칼디온정,NK,CC,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8jUtEiHng
201206383,바로소펜연질캡슐(덱시부프로펜),DEZ,-,타원형,노랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8jUtEiHxo
199903247,지엘피코락정(피코설페이트나트륨수화물),마크,-,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCLDMvf2Np
200905943,알졸타정400mg(알벤다졸),KNA,분할선,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCLDMvf2jn
201908104,바스힐캡슐,KMPVAS,-,장방형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M-s0nmgusR
201901425,트라밍엔정,마크분할선TM,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6ncWt
201907042,영진브로멜라인장용정100밀리그램,YJM,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6ncsF
201908533,탁센엠지연질캡슐,TSMg,-,타원형,자주,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N5UbBBuceV
202000773,미가펜후레쉬연질캡슐(이부프로펜),미가펜F,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NAT_bwbZzi
200600233,마이렉스정,TGMG,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NAT_bwba0W
198700477,자이드캡슐(니푸록사지드),ANPZD,-,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F63_p
201904713,스카이비백정,SyB,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYsO-
201906421,펜타셀100마이크로그램퍼오랄정(아셀렌산나트륨오수화물),ST,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtU6vRYsVa
202000598,파탁정10밀리그램(파모티딘),PT,-,원형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N34MmQGGwL
201906999,키도멜라인장용정(브로멜라인),KDM,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6nccD
201907548,메로타제장용정(브로멜라인),MT,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6ncpH
201907617,삼성브로멜라인장용정,SSB,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6ncpt
201907157,브로아제장용정(브로멜라인),WU1,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4C9E6ncr3
201800980,키즈부스터비타츄어블정,KV,-,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N5PLuAiUqF
201501809,베아라제정,HKB,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7lFt9NAo9
201205977,에이콜연질캡슐,A콜,-,장방형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N76BAaK912
202002191,마그온맥스연질캡슐,MAXM,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9-UdVMRdt
202002635,셀레넘정,ETX,M3,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9-UdVMRep
201907215,스피드싹연질캡슐(아세트아미노펜),SPS,-,타원형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N925qYaI1z
200301499,마그네스정,-,마크,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F69jq
202002068,본스칼엠정,CAVTS,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCzXnoXEsf
201402369,신일겔정,SIG,분할선,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NDIL__eKqQ
201902614,마인트롤정(세인트존스워트80%메탄올건조엑스),D05,마크,원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mm5TBIV2A2
201902646,치지랜캡슐(디오스민),GJDIO,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ml-kwRqCqH
201906528,프루펜비연질캡슐,YPF,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N67Wutczb5
201802995,타이맥스연질캡슐(아세트아미노펜),TYMAX,-,타원형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MzSGdZk4B2
201901492,비라밸정,마크D-WVLB,-,타원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6GwjHFDO7
201706955,속크린에스정,T43,분할선,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MzSGdZk4E0
201905072,벤포벨지정,CKD,BF,타원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ms70TADWqW
201903259,브로립신정,BrS,-,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ms70TADWyq
201602801,베라비타정,SL,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NjPau4-Kg4
202004088,마그페롤플러스연질캡슐,Mg·PhPlus,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F65gx
202001517,칼디원정,KD,CI,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCPBl3Fipz
199200354,스피자임정,ΛPG,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCPBl3FiPF
201908208,위앤정,TG,DT,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_kb4Aa6R2
202002496,투엑스비쥬니어츄어블정,2XJ,-,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9r98JmPQ0
201907830,미가펜에스연질캡슐(나프록센),미가펜S,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N4m05Ypr0z
202002553,아카펜정,ASG,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NAT_bwbZxK
201906544,엘도텐캡슐(에르도스테인),JIERD,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MyJO_nSzwX
201109733,미놀에프트로키(페퍼민트맛|오렌지맛|모과맛),MINOL·FT·,MINOL·FT·,기타,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MiQk9lOCIW
201900744,마더스코프연질캡슐,마더C,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MmZCvzws1z
201900742,마더스코연질캡슐,마더B,-,타원형,초록|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MmZCvzws2Z
201900743,마더스콜드연질캡슐,마더A,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MmZCvzws39
200802314,골드타민연질캡슐,골드타민,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MmZCvzwsY1
201908438,덱시파인정(덱시부프로펜),마크N분할선DE,-,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N925qYaHw3
201907910,테스톤지큐플러스연질캡슐,YPHT,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N925qYaIFx
201803204,동성정로환에프정,JF,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DXLY
201902226,엘도에스정(에르도스테인),E분할선3,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ml1y5tPwh1
201902794,담엔싹정,JH,JCZ,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DXjn
201906058,팜페인프로연질캡슐(덱시부프로펜),H5PB,-,타원형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6T3OpVntD
201803970,팜페인파워연질캡슐(나프록센),H4PB,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6T3OpVntp
202006143,브로멜장용정45밀리그램(브로멜라인),Kb4,-,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NNuh6mJpLd
201902261,래피콜코프플러스연질캡슐,RPCCP,-,타원형,노랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DXot
201903455,영진아미노펜연질캡슐325mg,YJAAP,-,타원형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ml1y5tPw-H
200100431,셀트리온트리메부틴말레산염정,CMT200,-,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Frk
201903015,그날엔덱스연질캡슐(덱시부프로펜),GnDex,-,타원형,노랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ml-kwRqCx-
202003341,마그네스디정,MG,마크,타원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NDIL__eKVN
201900848,투스테인캡슐(아세틸시스테인),TWP200,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl6B3
201908257,하이카디정,CΛH,-,타원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6ibdbl6Rd
201104457,하이타민정,마크HΛ,P600,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQDCuOtjaO
201905326,아진탈플러스정,ΛT,I분할선Y,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxLfJLJh0c
201905840,덱브펜정300밀리그램(덱시부프로펜),RY분할선DE,-,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mu8cPency0
201804619,엑스콜노즈정,GHN,-,장방형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxGLPXNloZ
200808862,장비오캡슐(바실루스리케니포르미스균),MPSJBO,-,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxGLPXNlds
201906400,세노바퀵연질캡슐(세티리진염산염),IDCQ,-,타원형,보라|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxGLPXNlqx
201405454,덴티큐어캡슐,DTQDTQ,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6HRJ
201400325,리드콜연질캡슐,Leadcol,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6NGK
202005449,액티비씨정,KNL,-,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6KGG
201708277,머슬펜정,NY3,-,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Ke8
201905349,유비센정,NY,-,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mu36oGwMcF
201904794,시리콤푸연질캡슐175밀리그램(밀크시슬열매건조엑스),SC175,-,타원형,갈색|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mva4bz2a31
201804386,크로씬탑연질캡슐(클로닉신리시네이트),CXT,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6T3OpVnun
202003789,치치렌정(디오스민),TUD,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Qjd
200400463,이지엔6애니연질캡슐(이부프로펜),ANY,-,타원형,청록|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NVEnjhkQ3O
201904167,수프리정,IWP,A2,장방형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mq-1T3NOzo
201502206,베스티아제정,TE,-,장방형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcuRwKmzJ6
202005052,브로젠장용정45mg(브로멜라인),RY4,-,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6NZh
202002034,파모큐정(파모티딘),F,YH,원형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6SAc
202005452,알캔다졸정(알벤다졸),RD,분할선,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6G_k
202003994,엑세라민프로정,EX-P,-,타원형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Jqb
202005006,페인엔젤레이디연질캡슐,페인엔젤L,-,타원형,분홍|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F66jn
201904588,파인에스정,마크N,-,삼각형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtKf7lr5Qw
201904356,조인본골드정,YH,CM,타원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MtKf7lr5li
201907956,조인트맥스프리미엄정,JMP,-,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N2lHOy4OSc
201905836,덱시네정(덱시부프로펜),GH분할선DE,-,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6FS7
202004847,플루코프캡슐,SSN코프,-,장방형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6J92
202004816,플루콜캡슐,SSN콜,-,장방형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6J9p
201907340,아너웰정,LCB8,분할선,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxlCk9Fpbq
201906886,엘도비캡슐(에르도스테인),마크ERD,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NQppFCiRJh
202003660,투엑스비듀얼정,2XL,JHS,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6FGr
201907748,파비시드정,PKS,분할선,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mw7xKyRzfP
201907458,트리싹정200밀리그램(트리메부틴말레산염),JTS,분할선,원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_4NHfUrt9
202000440,한미치쏙정600밀리그램(디오스민),D6,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8jUtEiHVC
202001535,슬림제이정,L분할선J,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8jUtEiHiW
201902787,레티코프연질캡슐,레티코프,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mva4bz2aBL
201902786,레티코연질캡슐,레티코,-,타원형,빨강|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mva4bz2aBx
201902788,레티콜연질캡슐,레티콜,-,타원형,노랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mva4bz2aCX
202003388,멜라인장용정(브로멜라인),MT,-,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NEQUP33IRd
202003410,티엔코연질캡슐,TINK,-,타원형,주황|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NEQUP33Icv
198802479,스메르정(독시라민숙신산염),SLEEP,분할선,타원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F65ao
201803183,메디콘600정,BKB1,분할선,타원형,갈색,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6D7P
202004247,알젠다졸정(알벤다졸),T분할선U,마크,장방형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NbgIvS1r6m
202000224,비코딜정,B,마크,원형,연두,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Hve
201606425,오늘비타더블골드정,V+U,-,타원형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mq0-FtEWnQ
201700729,이부로엔에스연질캡슐(이부프로펜),이부로엔s,-,타원형,초록|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcjsrU2ZR9
201903830,푸르펜정,LCB,LI6,장방형,노랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mva4bz2ZsZ
202003868,엘도트린캡슐(에르도스테인),MDFERD,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F64x5
202001409,아네린정,Y7,-,원형,하양,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9r98JmPOq
202001927,알피나정(알벤다졸),마크분할선cr,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F65gJ
202001065,벤포하이연질캡슐,벤포하이,-,타원형,빨강,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F65Sr
202000726,제일치오스민정(디오스민),JH6,-,원형,분홍,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Id8
199902656,목틴캡슐200밀리그램(아세틸시스테인),HM목틴,-,장방형,파랑,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6DbL
201903831,솔루아펜연질캡슐(아세트아미노펜),솔루아펜,-,타원형,파랑|투명,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MoApPycZkc
202000239,해소민에스캡슐,마크HSM,-,장방형,주황,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F65hu
202000002,프라맥스캡슐(디오스민),MDFDIO,-,장방형,초록,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F64vu
